timestamp,device_id,equipment_type,vibration_rms,vibration_peak,power_w,current_a,temperature_c,state
2026-03-14T15:30:46.114136,DEV001,ventilator,0.633,0.936,86.63,0.453,34.73,normal
2026-03-14T15:30:46.114151,DEV001,ventilator,0.664,0.596,97.32,0.385,29.11,normal
2026-03-14T15:30:46.114166,DEV001,ventilator,0.782,0.547,81.42,0.482,34.53,normal
2026-03-14T15:30:46.114181,DEV001,ventilator,0.775,0.744,84.94,0.381,31.28,normal
2026-03-14T15:30:46.114197,DEV001,ventilator,0.396,1.145,96.7,0.411,28.75,normal
2026-03-14T15:30:46.114219,DEV001,ventilator,0.454,0.648,89.67,0.388,35.08,normal
2026-03-14T15:30:46.114235,DEV001,ventilator,0.567,1.194,105.74,0.355,35.98,normal
2026-03-14T15:30:46.114250,DEV001,ventilator,0.236,1.174,91.78,0.497,29.64,normal
2026-03-14T15:30:46.114265,DEV001,ventilator,0.485,0.778,90.73,0.478,28.85,normal
2026-03-14T15:30:46.114280,DEV001,ventilator,0.588,0.647,106.92,0.402,30.34,normal
2026-03-14T15:30:46.114295,DEV001,ventilator,0.426,1.105,85.0,0.423,33.65,normal
2026-03-14T15:30:46.114311,DEV001,ventilator,0.556,0.517,105.95,0.398,33.03,normal
2026-03-14T15:30:46.114333,DEV001,ventilator,0.78,0.613,83.38,0.372,31.99,normal
2026-03-14T15:30:46.114349,DEV001,ventilator,0.673,0.592,82.64,0.378,31.59,normal
2026-03-14T15:30:46.114364,DEV001,ventilator,0.494,0.709,100.04,0.397,28.51,normal
2026-03-14T15:30:46.114380,DEV001,ventilator,0.406,1.194,92.58,0.443,31.98,normal
2026-03-14T15:30:46.114395,DEV001,ventilator,0.395,0.717,91.68,0.437,32.27,normal
2026-03-14T15:30:46.114411,DEV001,ventilator,0.782,0.536,86.59,0.401,30.89,normal
2026-03-14T15:30:46.114426,DEV001,ventilator,1.817,2.669,155.04,0.591,51.35,anomaly
2026-03-14T15:30:46.114446,DEV001,ventilator,2.42,2.693,143.18,0.721,49.38,anomaly
2026-03-14T15:30:46.114463,DEV001,ventilator,0.566,1.146,107.22,0.42,35.78,normal
2026-03-14T15:30:46.114483,DEV001,ventilator,1.59,4.402,171.06,0.806,59.84,anomaly
2026-03-14T15:30:46.114500,DEV001,ventilator,2.871,2.294,134.46,0.797,44.21,anomaly
2026-03-14T15:30:46.114516,DEV001,ventilator,1.378,4.984,128.17,0.603,60.2,anomaly
2026-03-14T15:30:46.114531,DEV001,ventilator,0.41,1.041,88.75,0.439,31.2,normal
2026-03-14T15:30:46.114556,DEV001,ventilator,0.494,0.63,82.23,0.358,30.93,normal
2026-03-14T15:30:46.114572,DEV001,ventilator,0.499,0.533,89.49,0.36,32.14,normal
2026-03-14T15:30:46.114587,DEV001,ventilator,0.629,0.731,108.3,0.465,29.99,normal
2026-03-14T15:30:46.114602,DEV001,ventilator,0.715,0.703,103.83,0.363,32.13,normal
2026-03-14T15:30:46.114618,DEV001,ventilator,0.579,1.106,80.99,0.36,30.3,normal
2026-03-14T15:30:46.114638,DEV001,ventilator,0.264,0.54,83.42,0.493,29.15,normal
2026-03-14T15:30:46.114655,DEV001,ventilator,0.22,0.607,82.57,0.381,34.79,normal
2026-03-14T15:30:46.114670,DEV001,ventilator,1.47,3.28,122.26,0.83,46.68,anomaly
2026-03-14T15:30:46.114686,DEV001,ventilator,0.59,0.653,94.6,0.372,32.04,normal
2026-03-14T15:30:46.114701,DEV001,ventilator,0.431,0.783,87.89,0.471,28.84,normal
2026-03-14T15:30:46.114716,DEV001,ventilator,0.656,0.556,108.24,0.494,28.4,normal
2026-03-14T15:30:46.114731,DEV001,ventilator,0.746,0.755,107.55,0.424,35.56,normal
2026-03-14T15:30:46.114746,DEV001,ventilator,0.678,0.507,104.52,0.402,33.55,normal
2026-03-14T15:30:46.114766,DEV001,ventilator,1.676,3.258,167.52,0.58,42.79,anomaly
2026-03-14T15:30:46.114790,DEV001,ventilator,0.448,1.195,105.05,0.481,35.38,normal
2026-03-14T15:30:46.114806,DEV001,ventilator,0.513,0.949,88.53,0.371,28.89,normal
2026-03-14T15:30:46.114821,DEV001,ventilator,0.68,1.169,102.21,0.374,35.26,normal
2026-03-14T15:30:46.114836,DEV001,ventilator,0.413,0.703,104.23,0.351,34.72,normal
2026-03-14T15:30:46.114852,DEV001,ventilator,0.654,0.933,88.96,0.383,35.62,normal
2026-03-14T15:30:46.114867,DEV001,ventilator,2.293,2.927,143.46,0.603,48.59,anomaly
2026-03-14T15:30:46.114882,DEV001,ventilator,0.219,1.155,102.2,0.493,34.06,normal
2026-03-14T15:30:46.114897,DEV001,ventilator,1.567,3.832,159.99,0.626,56.61,anomaly
2026-03-14T15:30:46.114913,DEV001,ventilator,0.337,0.557,104.3,0.409,33.54,normal
2026-03-14T15:30:46.114928,DEV001,ventilator,0.224,0.843,101.26,0.377,35.32,normal
2026-03-14T15:30:46.114943,DEV001,ventilator,0.303,0.688,87.82,0.441,28.76,normal
2026-03-14T15:30:46.114958,DEV001,ventilator,0.478,0.691,102.78,0.382,28.51,normal
2026-03-14T15:30:46.114973,DEV001,ventilator,0.539,0.64,93.48,0.393,30.26,normal
2026-03-14T15:30:46.114988,DEV001,ventilator,0.663,0.956,80.62,0.494,29.31,normal
2026-03-14T15:30:46.115003,DEV001,ventilator,0.799,1.18,103.16,0.47,29.55,normal
2026-03-14T15:30:46.115018,DEV001,ventilator,0.568,0.639,80.5,0.474,30.9,normal
2026-03-14T15:30:46.115034,DEV001,ventilator,0.493,0.601,105.55,0.388,30.49,normal
2026-03-14T15:30:46.115056,DEV001,ventilator,0.57,0.502,86.13,0.352,28.71,normal
2026-03-14T15:30:46.115072,DEV001,ventilator,0.501,1.056,106.56,0.382,34.03,normal
2026-03-14T15:30:46.115093,DEV001,ventilator,0.247,0.563,91.18,0.376,32.5,normal
2026-03-14T15:30:46.115110,DEV001,ventilator,0.341,1.144,90.97,0.453,33.22,normal
2026-03-14T15:30:46.115125,DEV001,ventilator,0.321,0.641,95.93,0.444,33.84,normal
2026-03-14T15:30:46.115140,DEV001,ventilator,0.249,0.761,90.41,0.467,31.12,normal
2026-03-14T15:30:46.115156,DEV001,ventilator,0.381,0.986,96.25,0.403,31.63,normal
2026-03-14T15:30:46.115171,DEV001,ventilator,0.641,0.681,100.88,0.49,35.27,normal
2026-03-14T15:30:46.115186,DEV001,ventilator,0.43,1.171,103.21,0.413,29.4,normal
2026-03-14T15:30:46.115202,DEV001,ventilator,0.539,0.936,87.29,0.463,34.27,normal
2026-03-14T15:30:46.115217,DEV001,ventilator,1.677,4.782,147.11,0.791,40.63,anomaly
2026-03-14T15:30:46.115233,DEV001,ventilator,0.724,0.972,101.06,0.448,31.98,normal
2026-03-14T15:30:46.115248,DEV001,ventilator,0.422,0.654,82.46,0.472,28.97,normal
2026-03-14T15:30:46.115264,DEV001,ventilator,1.838,3.508,154.92,0.889,51.8,anomaly
2026-03-14T15:30:46.115279,DEV001,ventilator,0.283,0.98,102.2,0.497,33.05,normal
2026-03-14T15:30:46.115295,DEV001,ventilator,0.551,1.144,88.86,0.411,28.32,normal
2026-03-14T15:30:46.115310,DEV001,ventilator,2.235,4.162,121.57,0.776,64.42,anomaly
2026-03-14T15:30:46.115325,DEV001,ventilator,0.416,0.509,100.13,0.437,33.24,normal
2026-03-14T15:30:46.115340,DEV001,ventilator,0.647,0.771,87.69,0.356,31.54,normal
2026-03-14T15:30:46.115355,DEV001,ventilator,0.393,0.89,100.59,0.381,28.21,normal
2026-03-14T15:30:46.115371,DEV001,ventilator,0.773,0.518,108.85,0.386,35.85,normal
2026-03-14T15:30:46.115391,DEV001,ventilator,0.491,0.575,102.58,0.474,30.97,normal
2026-03-14T15:30:46.115408,DEV001,ventilator,0.417,0.519,92.34,0.473,30.94,normal
2026-03-14T15:30:46.115423,DEV001,ventilator,2.882,4.781,179.65,0.576,48.79,anomaly
2026-03-14T15:30:46.115439,DEV001,ventilator,0.635,0.773,88.3,0.391,29.2,normal
2026-03-14T15:30:46.115454,DEV001,ventilator,0.647,0.99,104.61,0.443,33.16,normal
2026-03-14T15:30:46.115475,DEV001,ventilator,0.39,0.605,108.01,0.446,31.68,normal
2026-03-14T15:30:46.115491,DEV001,ventilator,2.85,2.669,148.75,0.797,45.12,anomaly
2026-03-14T15:30:46.115506,DEV001,ventilator,0.481,0.893,106.48,0.473,33.7,normal
2026-03-14T15:30:46.115527,DEV001,ventilator,0.713,0.834,105.09,0.459,33.29,normal
2026-03-14T15:30:46.115543,DEV001,ventilator,0.435,0.98,86.05,0.401,33.83,normal
2026-03-14T15:30:46.115558,DEV001,ventilator,2.921,4.906,173.08,0.75,58.2,anomaly
2026-03-14T15:30:46.115574,DEV001,ventilator,0.692,0.98,81.82,0.364,32.95,normal
2026-03-14T15:30:46.115589,DEV001,ventilator,0.213,1.029,92.2,0.37,31.39,normal
2026-03-14T15:30:46.115611,DEV001,ventilator,0.232,1.197,83.13,0.428,29.15,normal
2026-03-14T15:30:46.115629,DEV001,ventilator,0.355,1.108,99.75,0.412,35.96,normal
2026-03-14T15:30:46.115644,DEV001,ventilator,0.533,1.023,98.78,0.435,29.55,normal
2026-03-14T15:30:46.115659,DEV001,ventilator,0.351,1.04,84.48,0.476,30.24,normal
2026-03-14T15:30:46.115674,DEV001,ventilator,2.814,4.721,149.88,0.691,43.4,anomaly
2026-03-14T15:30:46.115689,DEV001,ventilator,0.587,0.823,81.2,0.466,28.58,normal
2026-03-14T15:30:46.115705,DEV001,ventilator,0.512,0.69,107.75,0.473,33.81,normal
2026-03-14T15:30:46.115725,DEV001,ventilator,2.734,2.599,173.52,0.818,45.28,anomaly
2026-03-14T15:30:46.115742,DEV001,ventilator,0.388,1.2,92.72,0.382,29.52,normal
2026-03-14T15:30:46.115757,DEV001,ventilator,0.761,1.051,81.03,0.397,34.1,normal
2026-03-14T15:30:46.115772,DEV001,ventilator,1.789,4.974,125.31,0.707,53.42,anomaly
2026-03-14T15:30:46.115787,DEV001,ventilator,0.733,0.948,80.95,0.495,35.08,normal
2026-03-14T15:30:46.115803,DEV001,ventilator,0.466,0.616,106.24,0.351,35.19,normal
2026-03-14T15:30:46.115818,DEV001,ventilator,0.259,1.109,94.15,0.428,32.28,normal
2026-03-14T15:30:46.115834,DEV001,ventilator,1.619,2.718,146.82,0.602,56.85,anomaly
2026-03-14T15:30:46.115849,DEV001,ventilator,0.728,1.176,105.58,0.444,30.97,normal
2026-03-14T15:30:46.115864,DEV001,ventilator,0.292,0.581,107.4,0.392,34.41,normal
2026-03-14T15:30:46.115886,DEV001,ventilator,0.434,1.052,109.84,0.482,32.41,normal
2026-03-14T15:30:46.115902,DEV001,ventilator,0.548,0.832,108.58,0.393,32.68,normal
2026-03-14T15:30:46.115917,DEV001,ventilator,0.71,0.671,80.7,0.48,30.23,normal
2026-03-14T15:30:46.115932,DEV001,ventilator,0.584,0.849,86.21,0.396,34.99,normal
2026-03-14T15:30:46.115947,DEV001,ventilator,2.892,2.062,161.6,0.6,41.6,anomaly
2026-03-14T15:30:46.115963,DEV001,ventilator,0.387,0.748,93.54,0.497,32.0,normal
2026-03-14T15:30:46.115978,DEV001,ventilator,0.704,0.633,102.13,0.457,31.62,normal
2026-03-14T15:30:46.115993,DEV001,ventilator,0.692,0.591,96.37,0.453,29.88,normal
2026-03-14T15:30:46.116009,DEV001,ventilator,0.589,0.652,98.02,0.461,29.8,normal
2026-03-14T15:30:46.116036,DEV001,ventilator,0.488,0.67,84.84,0.401,35.37,normal
2026-03-14T15:30:46.116053,DEV001,ventilator,0.232,0.851,96.47,0.497,31.08,normal
2026-03-14T15:30:46.116068,DEV001,ventilator,0.657,0.723,109.73,0.424,35.5,normal
2026-03-14T15:30:46.116084,DEV001,ventilator,0.506,0.563,92.49,0.354,32.77,normal
2026-03-14T15:30:46.116099,DEV001,ventilator,0.662,0.631,91.0,0.404,28.52,normal
2026-03-14T15:30:46.116114,DEV001,ventilator,0.77,0.62,82.06,0.37,29.2,normal
2026-03-14T15:30:46.116130,DEV001,ventilator,0.328,0.947,96.06,0.406,32.0,normal
2026-03-14T15:30:46.116145,DEV001,ventilator,0.333,0.806,105.5,0.45,28.88,normal
2026-03-14T15:30:46.116161,DEV001,ventilator,0.334,1.178,102.33,0.45,31.77,normal
2026-03-14T15:30:46.116176,DEV001,ventilator,0.544,0.939,108.49,0.411,31.48,normal
2026-03-14T15:30:46.116191,DEV001,ventilator,0.435,0.761,81.18,0.428,33.71,normal
2026-03-14T15:30:46.116206,DEV001,ventilator,0.474,0.526,103.37,0.428,33.93,normal
2026-03-14T15:30:46.116221,DEV001,ventilator,0.201,1.162,84.33,0.39,30.9,normal
2026-03-14T15:30:46.116236,DEV001,ventilator,0.726,0.593,94.08,0.397,28.93,normal
2026-03-14T15:30:46.116252,DEV001,ventilator,2.621,4.166,162.89,0.866,63.36,anomaly
2026-03-14T15:30:46.116267,DEV001,ventilator,0.369,1.174,91.28,0.459,31.48,normal
2026-03-14T15:30:46.116287,DEV001,ventilator,0.477,0.545,109.76,0.408,29.0,normal
2026-03-14T15:30:46.116304,DEV001,ventilator,0.501,0.534,82.97,0.357,34.4,normal
2026-03-14T15:30:46.116319,DEV001,ventilator,0.376,0.611,105.4,0.376,32.83,normal
2026-03-14T15:30:46.116335,DEV001,ventilator,2.336,4.611,124.88,0.89,62.23,anomaly
2026-03-14T15:30:46.116356,DEV001,ventilator,0.392,0.714,95.48,0.461,35.86,normal
2026-03-14T15:30:46.116372,DEV001,ventilator,2.374,2.425,150.76,0.701,58.72,anomaly
2026-03-14T15:30:46.116388,DEV001,ventilator,0.483,1.042,92.95,0.353,34.65,normal
2026-03-14T15:30:46.116403,DEV001,ventilator,0.709,0.786,82.85,0.409,31.95,normal
2026-03-14T15:30:46.116418,DEV001,ventilator,1.635,3.37,174.51,0.712,50.9,anomaly
2026-03-14T15:30:46.116439,DEV001,ventilator,0.447,0.848,97.77,0.351,30.97,normal
2026-03-14T15:30:46.116455,DEV001,ventilator,0.693,0.863,80.89,0.436,33.37,normal
2026-03-14T15:30:46.116472,DEV001,ventilator,0.583,1.055,102.11,0.494,31.99,normal
2026-03-14T15:30:46.116487,DEV001,ventilator,0.442,0.588,85.68,0.41,33.53,normal
2026-03-14T15:30:46.116503,DEV001,ventilator,0.704,1.18,106.1,0.381,35.81,normal
2026-03-14T15:30:46.116518,DEV001,ventilator,2.173,2.908,165.45,0.559,57.25,anomaly
2026-03-14T15:30:46.116533,DEV001,ventilator,1.465,3.268,153.79,0.746,45.87,anomaly
2026-03-14T15:30:46.116554,DEV001,ventilator,0.76,0.583,97.46,0.44,31.0,normal
2026-03-14T15:30:46.116571,DEV001,ventilator,0.379,0.926,81.69,0.42,29.07,normal
2026-03-14T15:30:46.116586,DEV001,ventilator,2.346,3.686,157.33,0.795,51.71,anomaly
2026-03-14T15:30:46.116601,DEV001,ventilator,0.294,0.881,89.44,0.471,30.29,normal
2026-03-14T15:30:46.116617,DEV001,ventilator,0.679,1.195,95.66,0.373,35.74,normal
2026-03-14T15:30:46.116632,DEV001,ventilator,2.233,4.965,153.9,0.762,57.47,anomaly
2026-03-14T15:30:46.116647,DEV001,ventilator,0.21,0.609,83.15,0.364,29.16,normal
2026-03-14T15:30:46.116667,DEV001,ventilator,2.847,3.661,150.13,0.745,63.49,anomaly
2026-03-14T15:30:46.116684,DEV001,ventilator,1.244,3.161,149.41,0.688,57.06,anomaly
2026-03-14T15:30:46.116699,DEV001,ventilator,0.763,0.637,88.28,0.405,29.3,normal
2026-03-14T15:30:46.116721,DEV001,ventilator,0.707,0.538,92.98,0.472,31.84,normal
2026-03-14T15:30:46.116738,DEV001,ventilator,2.788,2.748,124.47,0.868,44.21,anomaly
2026-03-14T15:30:46.116753,DEV001,ventilator,1.921,4.519,143.21,0.703,55.34,anomaly
2026-03-14T15:30:46.116769,DEV001,ventilator,0.775,1.119,105.16,0.456,30.74,normal
2026-03-14T15:30:46.116784,DEV001,ventilator,0.269,0.95,102.4,0.379,29.27,normal
2026-03-14T15:30:46.116800,DEV001,ventilator,0.44,0.817,109.45,0.352,31.46,normal
2026-03-14T15:30:46.116815,DEV001,ventilator,2.751,3.359,124.0,0.559,61.51,anomaly
2026-03-14T15:30:46.116830,DEV001,ventilator,0.297,0.969,85.47,0.438,31.83,normal
2026-03-14T15:30:46.116846,DEV001,ventilator,0.552,0.597,93.87,0.44,35.82,normal
2026-03-14T15:30:46.116861,DEV001,ventilator,0.268,1.033,98.93,0.48,28.29,normal
2026-03-14T15:30:46.116876,DEV001,ventilator,0.349,1.191,99.55,0.445,32.7,normal
2026-03-14T15:30:46.116891,DEV001,ventilator,0.324,0.575,101.28,0.377,31.41,normal
2026-03-14T15:30:46.116907,DEV001,ventilator,0.613,1.192,84.83,0.397,31.22,normal
2026-03-14T15:30:46.116922,DEV001,ventilator,0.295,0.558,96.25,0.368,34.17,normal
2026-03-14T15:30:46.116937,DEV001,ventilator,0.483,0.523,96.54,0.43,30.01,normal
2026-03-14T15:30:46.116952,DEV001,ventilator,0.541,0.687,97.75,0.484,31.92,normal
2026-03-14T15:30:46.116967,DEV001,ventilator,0.448,0.717,109.65,0.388,30.82,normal
2026-03-14T15:30:46.116989,DEV001,ventilator,0.268,1.08,96.76,0.426,31.6,normal
2026-03-14T15:30:46.117006,DEV001,ventilator,0.247,0.723,97.33,0.436,34.61,normal
2026-03-14T15:30:46.117021,DEV001,ventilator,0.334,0.889,82.58,0.374,29.33,normal
2026-03-14T15:30:46.117036,DEV001,ventilator,0.779,1.013,104.5,0.497,32.48,normal
2026-03-14T15:30:46.117052,DEV001,ventilator,0.638,1.089,108.33,0.377,34.41,normal
2026-03-14T15:30:46.117067,DEV001,ventilator,0.69,0.772,108.83,0.363,33.68,normal
2026-03-14T15:30:46.117082,DEV001,ventilator,0.705,1.046,81.63,0.433,28.67,normal
2026-03-14T15:30:46.117097,DEV001,ventilator,0.301,0.502,99.72,0.395,35.87,normal
2026-03-14T15:30:46.117113,DEV001,ventilator,0.576,0.927,81.77,0.492,34.33,normal
2026-03-14T15:30:46.117134,DEV001,ventilator,0.207,0.792,80.75,0.482,33.86,normal
2026-03-14T15:30:46.117150,DEV001,ventilator,0.744,1.11,104.29,0.446,29.75,normal
2026-03-14T15:30:46.117165,DEV001,ventilator,0.409,0.778,90.5,0.457,29.02,normal
2026-03-14T15:30:46.117181,DEV001,ventilator,2.261,3.473,142.18,0.64,64.81,anomaly
2026-03-14T15:30:46.117196,DEV001,ventilator,0.267,0.659,86.27,0.382,30.8,normal
2026-03-14T15:30:46.117211,DEV001,ventilator,0.528,0.665,92.78,0.353,31.25,normal
2026-03-14T15:30:46.117227,DEV001,ventilator,0.207,1.083,87.91,0.461,34.71,normal
2026-03-14T15:30:46.117242,DEV001,ventilator,0.344,1.131,80.98,0.475,28.8,normal
2026-03-14T15:30:46.117258,DEV001,ventilator,2.177,2.557,131.69,0.657,56.41,anomaly
2026-03-14T15:30:46.117280,DEV001,ventilator,0.302,0.591,103.46,0.411,31.5,normal
2026-03-14T15:30:46.117301,DEV001,ventilator,0.63,1.104,94.69,0.385,33.25,normal
2026-03-14T15:30:46.117320,DEV001,ventilator,2.375,4.967,144.95,0.788,46.55,anomaly
2026-03-14T15:30:46.117336,DEV001,ventilator,0.762,0.649,87.1,0.44,34.14,normal
2026-03-14T15:30:46.117351,DEV001,ventilator,0.332,0.738,88.41,0.397,28.09,normal
2026-03-14T15:30:46.117367,DEV001,ventilator,0.773,1.04,107.46,0.385,30.0,normal
2026-03-14T15:30:46.117382,DEV001,ventilator,0.59,0.85,85.41,0.438,28.12,normal
2026-03-14T15:30:46.117397,DEV001,ventilator,0.61,0.787,99.07,0.476,35.76,normal
2026-03-14T15:30:46.117412,DEV001,ventilator,2.848,2.769,132.09,0.558,40.01,anomaly
2026-03-14T15:30:46.117428,DEV001,ventilator,0.358,0.754,103.3,0.396,29.11,normal
2026-03-14T15:30:46.117443,DEV001,ventilator,0.412,0.521,102.98,0.359,33.2,normal
2026-03-14T15:30:46.117458,DEV001,ventilator,2.663,4.59,133.24,0.787,40.37,anomaly
2026-03-14T15:30:46.117474,DEV001,ventilator,0.718,0.956,82.16,0.454,32.76,normal
2026-03-14T15:30:46.117489,DEV001,ventilator,0.566,1.061,104.16,0.378,35.64,normal
2026-03-14T15:30:46.117504,DEV001,ventilator,0.639,1.175,93.11,0.487,34.29,normal
2026-03-14T15:30:46.117520,DEV001,ventilator,0.591,0.561,103.3,0.488,29.8,normal
2026-03-14T15:30:46.117542,DEV001,ventilator,0.358,0.547,102.13,0.38,32.72,normal
2026-03-14T15:30:46.117558,DEV001,ventilator,0.654,0.644,99.51,0.465,31.88,normal
2026-03-14T15:30:46.117573,DEV001,ventilator,0.775,0.77,100.29,0.357,30.19,normal
2026-03-14T15:30:46.117593,DEV001,ventilator,0.202,0.699,94.5,0.36,30.72,normal
2026-03-14T15:30:46.117610,DEV001,ventilator,0.372,0.902,108.64,0.417,33.55,normal
2026-03-14T15:30:46.117632,DEV001,ventilator,0.355,1.132,104.8,0.415,29.46,normal
2026-03-14T15:30:46.117648,DEV001,ventilator,2.387,2.348,138.77,0.855,49.4,anomaly
2026-03-14T15:30:46.117664,DEV001,ventilator,1.53,3.677,172.17,0.71,42.49,anomaly
2026-03-14T15:30:46.117679,DEV001,ventilator,0.592,0.811,103.17,0.362,34.13,normal
2026-03-14T15:30:46.117694,DEV001,ventilator,0.559,1.068,101.29,0.393,31.88,normal
2026-03-14T15:30:46.117709,DEV001,ventilator,0.469,0.69,91.16,0.447,28.73,normal
2026-03-14T15:30:46.117725,DEV001,ventilator,2.239,3.317,160.99,0.83,58.61,anomaly
2026-03-14T15:30:46.117740,DEV001,ventilator,0.369,0.84,89.57,0.441,32.93,normal
2026-03-14T15:30:46.117755,DEV001,ventilator,0.613,0.503,109.79,0.354,32.83,normal
2026-03-14T15:30:46.117770,DEV001,ventilator,0.211,1.109,92.86,0.447,34.09,normal
2026-03-14T15:30:46.117786,DEV001,ventilator,0.46,1.155,91.02,0.381,30.04,normal
2026-03-14T15:30:46.117801,DEV001,ventilator,0.236,0.788,95.49,0.419,30.58,normal
2026-03-14T15:30:46.117816,DEV001,ventilator,1.723,4.841,125.55,0.701,55.61,anomaly
2026-03-14T15:30:46.117831,DEV001,ventilator,0.246,1.165,105.32,0.39,33.79,normal
2026-03-14T15:30:46.117847,DEV001,ventilator,0.478,0.895,80.38,0.462,28.56,normal
2026-03-14T15:30:46.117862,DEV001,ventilator,0.274,0.998,98.47,0.389,32.44,normal
2026-03-14T15:30:46.117877,DEV001,ventilator,1.311,2.97,167.73,0.807,47.71,anomaly
2026-03-14T15:30:46.117892,DEV001,ventilator,0.503,0.722,85.37,0.489,34.67,normal
2026-03-14T15:30:46.117907,DEV001,ventilator,2.896,4.234,125.63,0.579,56.58,anomaly
2026-03-14T15:30:46.117928,DEV001,ventilator,0.665,1.157,90.51,0.478,32.04,normal
2026-03-14T15:30:46.117949,DEV001,ventilator,0.771,0.597,108.11,0.414,33.26,normal
2026-03-14T15:30:46.117966,DEV001,ventilator,0.421,0.726,89.64,0.369,31.86,normal
2026-03-14T15:30:46.117981,DEV001,ventilator,0.325,0.508,105.85,0.396,30.48,normal
2026-03-14T15:30:46.117997,DEV001,ventilator,0.793,0.71,105.76,0.424,30.51,normal
2026-03-14T15:30:46.118012,DEV001,ventilator,0.31,0.609,81.0,0.352,28.37,normal
2026-03-14T15:30:46.118028,DEV001,ventilator,0.485,1.051,103.7,0.495,31.53,normal
2026-03-14T15:30:46.118043,DEV001,ventilator,0.795,1.038,106.81,0.378,34.58,normal
2026-03-14T15:30:46.118059,DEV001,ventilator,0.27,1.187,101.37,0.44,33.65,normal
2026-03-14T15:30:46.118074,DEV001,ventilator,2.172,3.486,143.8,0.633,61.62,anomaly
2026-03-14T15:30:46.118095,DEV001,ventilator,0.396,0.957,88.12,0.397,33.05,normal
2026-03-14T15:30:46.118111,DEV001,ventilator,0.473,1.174,98.97,0.39,32.83,normal
2026-03-14T15:30:46.118126,DEV001,ventilator,0.254,0.595,108.05,0.417,30.35,normal
2026-03-14T15:30:46.118141,DEV001,ventilator,0.205,1.041,103.78,0.45,29.05,normal
2026-03-14T15:30:46.118159,DEV001,ventilator,0.357,0.617,97.46,0.403,28.37,normal
2026-03-14T15:30:46.118174,DEV001,ventilator,0.415,1.106,88.9,0.423,33.09,normal
2026-03-14T15:30:46.118189,DEV001,ventilator,2.691,2.334,176.5,0.893,45.25,anomaly
2026-03-14T15:30:46.118205,DEV001,ventilator,0.242,0.701,87.64,0.392,35.66,normal
2026-03-14T15:30:46.118220,DEV001,ventilator,0.636,1.154,97.03,0.487,34.43,normal
2026-03-14T15:30:46.118236,DEV001,ventilator,0.252,0.626,84.93,0.409,31.51,normal
2026-03-14T15:30:46.118257,DEV001,ventilator,2.76,3.612,136.3,0.725,46.04,anomaly
2026-03-14T15:30:46.118273,DEV001,ventilator,2.607,4.715,165.01,0.8,56.63,anomaly
2026-03-14T15:30:46.118289,DEV001,ventilator,2.488,4.829,171.9,0.753,59.09,anomaly
2026-03-14T15:30:46.118304,DEV001,ventilator,0.595,1.043,106.72,0.367,30.96,normal
2026-03-14T15:30:46.118319,DEV001,ventilator,0.726,0.724,86.29,0.423,32.62,normal
2026-03-14T15:30:46.118335,DEV001,ventilator,0.791,0.693,96.52,0.37,34.8,normal
2026-03-14T15:30:46.118350,DEV001,ventilator,0.252,0.555,82.79,0.405,33.91,normal
2026-03-14T15:30:46.118372,DEV001,ventilator,0.314,1.075,83.14,0.47,34.13,normal
2026-03-14T15:30:46.118388,DEV001,ventilator,0.377,0.598,90.25,0.403,34.64,normal
2026-03-14T15:30:46.118403,DEV001,ventilator,0.447,0.694,99.9,0.37,31.3,normal
2026-03-14T15:30:46.118418,DEV001,ventilator,0.25,0.676,97.48,0.492,34.19,normal
2026-03-14T15:30:46.118433,DEV001,ventilator,0.343,1.017,98.5,0.409,35.14,normal
2026-03-14T15:30:46.118449,DEV001,ventilator,0.697,1.159,103.46,0.462,30.18,normal
2026-03-14T15:30:46.118464,DEV001,ventilator,0.494,1.098,95.02,0.405,31.11,normal
2026-03-14T15:30:46.118479,DEV001,ventilator,0.501,0.787,106.09,0.387,31.36,normal
2026-03-14T15:30:46.118495,DEV001,ventilator,0.367,1.018,101.81,0.38,28.36,normal
2026-03-14T15:30:46.118510,DEV001,ventilator,0.323,0.712,99.17,0.394,32.19,normal
2026-03-14T15:30:46.118525,DEV001,ventilator,0.269,0.543,107.44,0.466,29.08,normal
2026-03-14T15:30:46.118541,DEV001,ventilator,1.703,2.806,148.71,0.662,56.19,anomaly
2026-03-14T15:30:46.118570,DEV001,ventilator,0.451,1.077,108.51,0.489,29.92,normal
2026-03-14T15:30:46.118587,DEV001,ventilator,2.118,3.671,125.52,0.672,62.82,anomaly
2026-03-14T15:30:46.118602,DEV001,ventilator,1.642,4.842,164.22,0.801,54.67,anomaly
2026-03-14T15:30:46.118618,DEV001,ventilator,0.774,1.106,105.29,0.447,30.36,normal
2026-03-14T15:30:46.118638,DEV001,ventilator,0.663,1.008,84.42,0.405,33.76,normal
2026-03-14T15:30:46.118655,DEV001,ventilator,0.67,0.784,86.8,0.36,32.24,normal
2026-03-14T15:30:46.118671,DEV001,ventilator,0.789,1.049,91.77,0.49,32.11,normal
2026-03-14T15:30:46.118686,DEV001,ventilator,0.234,0.864,96.96,0.493,35.62,normal
2026-03-14T15:30:46.118701,DEV001,ventilator,0.794,0.958,90.67,0.438,33.69,normal
2026-03-14T15:30:46.118717,DEV001,ventilator,0.483,0.713,93.77,0.386,33.51,normal
